kind,pass,call_100ns,qpc_100ns,pos_s
first,694,718276443621,718276443641,6.930068027
first,695,718276542355,718276542366,6.940045351
first,696,718276642512,718276642522,6.950068027
first,697,718276743232,718276743251,6.960090703
first,698,718276842593,718276842603,6.970068027
first,699,718276943001,718276943021,6.980090703
first,700,718277042405,718277042417,6.990045351
first,701,718277150756,718277150765,7.000068027
first,702,718277242413,718277242423,7.010045351
first,703,718277342499,718277342510,7.020068027
first,704,718277442356,718277442367,7.030045351
first,705,718277543267,718277543278,7.040113379
first,706,718277642821,718277642833,7.050090703
first,707,718277742328,718277742339,7.060045351
first,708,718277842865,718277842876,7.070090703
first,709,718277943036,718277943055,7.080090703
first,710,718278042671,718278042683,7.090068027
first,711,718278142358,718278142367,7.100045351
first,712,718278243374,718278243393,7.110136054
first,713,718278350611,718278350622,7.120045351
first,714,718278442314,718278442325,7.130045351
first,715,718278542635,718278542645,7.140068027
first,716,718278643062,718278643082,7.150090703
first,717,718278742612,718278742623,7.160068027
first,718,718278842422,718278842432,7.170045351
first,719,718278942494,718278942504,7.180068027
first,720,718279042363,718279042374,7.190045351
first,721,718279142452,718279142471,7.200045351
first,722,718279243380,718279243385,7.210113379
first,723,718279342438,718279342449,7.220045351
first,724,718279443505,718279443524,7.230136054
first,725,718279550617,718279550628,7.240045351
first,726,718279643325,718279643344,7.250113379
first,727,718279742969,718279742987,7.260090703
first,728,718279842389,718279842399,7.270045351
first,729,718279942586,718279942597,7.280068027
first,730,718280042389,718280042400,7.290045351
first,731,718280142569,718280142578,7.300068027
first,732,718280242334,718280242345,7.310045351
first,733,718280342573,718280342584,7.320068027
first,734,718280442515,718280442534,7.330045351
first,735,718280542425,718280542436,7.340045351
first,736,718280642619,718280642629,7.350068027
first,737,718280750625,718280750635,7.360045351
first,738,718280842582,718280842592,7.370068027
first,739,718280942443,718280942462,7.380045351
first,740,718281042592,718281042603,7.390068027
first,741,718281142421,718281142440,7.400045351
first,742,718281242581,718281242597,7.410068027
first,743,718281342516,718281342527,7.420068027
first,744,718281443005,718281443024,7.430090703
first,745,718281542461,718281542473,7.440068027
first,746,718281642536,718281642566,7.450045351
first,747,718281742567,718281742578,7.460068027
first,748,718281842522,718281842533,7.470045351
first,749,718281950747,718281950758,7.480045351
first,750,718282042521,718282042531,7.490068027
first,751,718282142228,718282142237,7.500045351
first,752,718282242682,718282242692,7.510068027
first,753,718282342478,718282342489,7.520045351
first,754,718282442731,718282442741,7.530068027
first,755,718282542311,718282542323,7.540045351
first,756,718282643178,718282643191,7.550113379
first,757,718282742955,718282742974,7.560045351
first,758,718282842455,718282842466,7.570045351
first,759,718282942420,718282942431,7.580068027
first,760,718283042401,718283042411,7.590045351
first,761,718283150802,718283150812,7.600068027
first,762,718283242506,718283242516,7.610045351
first,763,718283343341,718283343360,7.620136054
first,764,718283442510,718283442521,7.630045351
first,765,718283542521,718283542533,7.640045351
first,766,718283642640,718283642651,7.650068027
first,767,718283742557,718283742571,7.660045351
first,768,718283843386,718283843405,7.670136054
first,769,718283942502,718283942522,7.680045351
first,770,718284042660,718284042671,7.690068027
first,771,718284142370,718284142379,7.700045351
first,772,718284242472,718284242482,7.710045351
first,773,718284350836,718284350847,7.720068027
first,774,718284442469,718284442488,7.730045351
first,775,718284542927,718284542938,7.740090703
first,776,718284643172,718284643191,7.750090703
first,777,718284743034,718284743076,7.760090703
first,778,718284842393,718284842408,7.770045351
first,779,718284942507,718284942518,7.780045351
first,780,718285042629,718285042639,7.790068027
first,781,718285142426,718285142437,7.800045351
first,782,718285242609,718285242620,7.810068027
first,783,718285342451,718285342461,7.820045351
first,784,718285443442,718285443460,7.830113379
first,785,718285550669,718285550680,7.840045351
first,786,718285642478,718285642489,7.850045351
first,787,718285742545,718285742556,7.860068027
first,788,718285843240,718285843260,7.870090703
first,789,718285942649,718285942662,7.880068027
first,790,718286042432,718286042443,7.890045351
first,791,718286142664,718286142673,7.900068027
first,792,718286242416,718286242426,7.910045351
first,793,718286342400,718286342411,7.920045351
first,794,718286442629,718286442640,7.930068027
first,795,718286542485,718286542496,7.940045351
first,796,718286642613,718286642623,7.950068027
first,797,718286750673,718286750684,7.960045351
first,798,718286842546,718286842557,7.970068027
first,799,718286942458,718286942469,7.980045351
first,800,718287042616,718287042635,7.990045351
first,801,718287142601,718287142611,8.000068027
first,802,718287242597,718287242610,8.010045351
first,803,718287342556,718287342567,8.020068027
first,804,718287442416,718287442426,8.030045351
first,805,718287542590,718287542600,8.040068027
first,806,718287642908,718287642919,8.050068027
first,807,718287742588,718287742598,8.060045351
first,808,718287842674,718287842685,8.070068027
first,809,718287950701,718287950711,8.080045351
first,810,718288042623,718288042633,8.090068027
first,811,718288142562,718288142571,8.100045351
first,812,718288242697,718288242708,8.110068027
first,813,718288342411,718288342421,8.120045351
first,814,718288442623,718288442642,8.130045351
first,815,718288542730,718288542741,8.140068027
first,816,718288642425,718288642435,8.150045351
first,817,718288742756,718288742766,8.160068027
first,818,718288842416,718288842426,8.170045351
first,819,718288942602,718288942613,8.180068027
first,820,718289042470,718289042481,8.190045351
first,821,718289150852,718289150861,8.200068027
first,822,718289242639,718289242658,8.210045351
first,823,718289342423,718289342434,8.220045351
first,824,718289442728,718289442749,8.230068027
first,825,718289542421,718289542431,8.240045351
first,826,718289642681,718289642691,8.250068027
first,827,718289742517,718289742528,8.260045351
first,828,718289843661,718289843680,8.270136054
first,829,718289942424,718289942435,8.280045351
first,830,718290042529,718290042540,8.290045351
first,831,718290142600,718290142609,8.300068027
first,832,718290242479,718290242489,8.310045351
first,833,718290350922,718290350933,8.320068027
first,834,718290442488,718290442499,8.330045351
first,835,718290543165,718290543201,8.340090703
first,836,718290642659,718290642676,8.350045351
first,837,718290742519,718290742530,8.360045351
first,838,718290842725,718290842736,8.370068027
first,839,718290942498,718290942509,8.380045351
first,840,718291042697,718291042708,8.390068027
first,841,718291142546,718291142555,8.400045351
first,842,718291242619,718291242634,8.410068027
first,843,718291342554,718291342565,8.420045351
first,844,718291442682,718291442694,8.430045351
first,845,718291550921,718291550933,8.440068027
first,846,718291642509,718291642520,8.450045351
first,847,718291742655,718291742666,8.460068027
first,848,718291842489,718291842505,8.470045351
first,849,718291942663,718291942674,8.480068027
first,850,718292042506,718292042516,8.490045351
first,851,718292142404,718292142423,8.500045351
first,852,718292242569,718292242580,8.510068027
first,853,718292342565,718292342576,8.520045351
first,854,718292442674,718292442684,8.530068027
first,855,718292542581,718292542592,8.540045351
first,856,718292642628,718292642640,8.550068027
first,857,718292750811,718292750823,8.560045351
first,858,718292842358,718292842368,8.570045351
first,859,718292943382,718292943401,8.580136054
first,860,718293042455,718293042465,8.590045351
first,861,718293142664,718293142674,8.600068027
first,862,718293242501,718293242511,8.610045351
first,863,718293343332,718293343350,8.620113379
first,864,718293443015,718293443035,8.630090703
first,865,718293542357,718293542368,8.640045351
first,866,718293642896,718293642907,8.650068027
first,867,718293743208,718293743227,8.660090703
first,868,718293842702,718293842713,8.670068027
first,869,718293950738,718293950748,8.680045351
first,870,718294042644,718294042654,8.690068027
first,871,718294142542,718294142551,8.700045351
first,872,718294242639,718294242666,8.710045351
first,873,718294342674,718294342684,8.720068027
first,874,718294443267,718294443286,8.730090703
first,875,718294543564,718294543584,8.740113379
first,876,718294643327,718294643346,8.750090703
first,877,718294742593,718294742603,8.760068027
first,878,718294843729,718294843774,8.770136054
first,879,718294943267,718294943286,8.780113379
first,880,718295043690,718295043710,8.790136054
first,881,718295150760,718295150764,8.800045351
first,882,718295242725,718295242736,8.810068027
first,883,718295343084,718295343102,8.820090703
first,884,718295443604,718295443623,8.830113379
first,885,718295543338,718295543358,8.840090703
first,886,718295643257,718295643276,8.850090703
first,887,718295743465,718295743484,8.860113379
first,888,718295843199,718295843218,8.870090703
first,889,718295942761,718295942772,8.880068027
first,890,718296042465,718296042476,8.890045351
first,891,718296142919,718296142930,8.900068027
first,892,718296242678,718296242689,8.910045351
first,893,718296350925,718296350936,8.920068027
first,894,718296443159,718296443178,8.930090703
first,895,718296543286,718296543305,8.940090703
first,896,718296643644,718296643663,8.950113379
first,897,718296743118,718296743138,8.960090703
first,898,718296843624,718296843643,8.970113379
first,899,718296943403,718296943422,8.980090703
first,900,718297042673,718297042684,8.990068027
first,901,718297142454,718297142464,9.000045351
first,902,718297242608,718297242628,9.010045351
first,903,718297342727,718297342737,9.020068027
first,904,718297442568,718297442578,9.030045351
first,905,718297550958,718297550968,9.040068027
first,906,718297642605,718297642616,9.050045351
first,907,718297742881,718297742892,9.060068027
first,908,718297842479,718297842490,9.070045351
first,909,718297942663,718297942682,9.080045351
first,910,718298042544,718298042555,9.090068027
first,911,718298142548,718298142555,9.100045351
first,912,718298242986,718298242996,9.110068027
first,913,718298342479,718298342490,9.120045351
first,914,718298442657,718298442668,9.130068027
first,915,718298542394,718298542404,9.140045351
first,916,718298643132,718298643150,9.150090703
first,917,718298751226,718298751245,9.160090703
first,918,718298842405,718298842415,9.170045351
first,919,718298943411,718298943430,9.180113379
first,920,718299042592,718299042617,9.190045351
first,921,718299142751,718299142760,9.200068027
first,922,718299243067,718299243086,9.210090703
first,923,718299342703,718299342717,9.220045351
first,924,718299442754,718299442766,9.230068027
first,925,718299542920,718299542945,9.240068027
first,926,718299643235,718299643256,9.250090703
first,927,718299742682,718299742694,9.260045351
first,928,718299842741,718299842752,9.270068027
first,929,718299950834,718299950845,9.280045351
first,930,718300042574,718300042584,9.290045351
first,931,718300142771,718300142780,9.300068027
first,932,718300242692,718300242702,9.310045351
first,933,718300342700,718300342711,9.320068027
first,934,718300442602,718300442613,9.330045351
first,935,718300542873,718300542895,9.340068027
first,936,718300642553,718300642563,9.350045351
first,937,718300742654,718300742670,9.360045351
first,938,718300842766,718300842777,9.370068027
first,939,718300942572,718300942582,9.380045351
